id,display_order,name,name_kana,name_en,system_type,system_type_en,is_reincarnated,reincarnation_parent_id,source_url,image_path,trivia_1,trivia_2,created_at,updated_at
286,288,ゴルバ,ゴルバ,Smogbonnet,悪魔系,Demon,0,,https://www.d-quest-10.com/detail/a00107.html,/storage/images/monsters/286.webp,３つの目玉をギョロつかせた気味の悪い魔界の怪物。,もうどくのきりや あまい息をよだれとともにたれながす。,2026-03-12 13:46:36,2026-07-27 13:57:57
287,289,あくまのきし,アクマノキシ,Knight Aberrant,悪魔系,Demon,0,,https://www.d-quest-10.com/detail/a00398.html,/storage/images/monsters/287.webp,悪魔に魂を売り闇のチカラを得た騎士。,ベホマスライムを呼ぶなどしたたかさもそなえている。,2026-03-12 13:46:40,2026-07-27 13:58:01
288,290,コスモスライム,コスモスライム,Cosmoslime,スライム系,Slime,0,,https://www.d-quest-10.com/detail/a00504.html,/storage/images/monsters/288.webp,宇宙のあちこちに生息するスライムに似た宇宙生命体。仲間とテレパシーで通信し互いに協力しあって戦う。,大きな頭部に見えるものはじつは 敵をだます飾り。無数の触手のひとつに脳や心臓が隠されている。,2026-03-12 13:46:43,2026-07-27 13:58:04
289,291,ライノスキング,ライノスキング,Rhinocerex,獣系,Beast,0,,https://www.d-quest-10.com/detail/a00343.html,/storage/images/monsters/289.webp,並みいる敵をなぎ倒しながら自慢のオノを振り回す。怒るとチカラをためて攻撃するサイおとこ界のチャンプ。,よくちょっと強いからって天狗になるなと言われますがこれ鼻じゃなくてツノです。信じてくだサイ！,2026-03-12 13:46:48,2026-07-27 13:58:07
290,292,ナウマンボーグ,ナウマンボーグ,Naumannborg,獣系,Beast,0,,https://www.d-quest-10.com/detail/a00432.html,/storage/images/monsters/290.webp,多くの災いをもたらすため６本のウデをそなえた魔物。めいそうで自らを回復するストイックな一面もある。,じつは料理が趣味の家庭的なイケメン象。普通の３倍のスピードで絶品料理を作りあげる。,2026-03-12 13:46:51,2026-07-27 13:58:10
291,293,フライングデス,フライングデス,Terrornodon,鳥系,Bird,0,,https://www.d-quest-10.com/detail/a00256.html,/storage/images/monsters/291.webp,死の世界からよみがえったおぞましい翼竜。悠然と空を舞い頭上からやみのブレスをはきかける。,上からの命令で冥界からこちらの世界に出向してきた。月に１回は妻子の待つ我が家に帰省するという。,2026-03-12 13:46:54,2026-07-27 13:58:13
292,294,ガーゴイル,ガーゴイル,Gargoyle,鳥系,Bird,0,,https://www.d-quest-10.com/detail/a00431.html,/storage/images/monsters/292.webp,ズル賢く剣術にも秀でた魔王軍の突撃兵。ラリホーやマホトーンをあやつるのもお手のもの。,ガーゴイルの声はとんでもないガラガラ声。本人も気にしているらしく時々雨水でうがいをしてる。,2026-03-12 13:46:56,2026-07-27 13:58:17
293,295,てっこうまじん,テッコウマジン,Bad Karmour,物質系,Material,0,,https://www.d-quest-10.com/detail/a00185.html,/storage/images/monsters/293.webp,全身を黒い甲冑で包み魔界をうろつく死の魔人。捨て身のもろば斬りをはなち生者たちを道連れにする。,重厚なヨロイのせいで横になると起き上がれない。そのため疲れた時は立ったまま眠るのだという。,2026-03-12 13:47:00,2026-07-27 13:58:20
294,296,からくりしょうぐん,カラクリショウグン,Bamboolict,マシン系,Machine,0,,https://www.d-quest-10.com/detail/a00056.html,/storage/images/monsters/294.webp,黄金に輝くヨロイはたけやりへいの将たる証。部下たちを鼓舞しては大合戦をくりひろげる。,竹林全土を支配する将軍だが地位を狙う者が後を絶たず反乱の鎮圧にいそがしい。安心して眠れる日は遠い。,2026-03-12 13:47:05,2026-07-27 13:58:23
295,297,ボーンファイター,ボーンファイター,Zombie Gladiator,ゾンビ系,Undead,0,,https://www.d-quest-10.com/detail/a00297.html,/storage/images/monsters/295.webp,破壊のよろこびに目覚めた邪悪な戦士が魔物と化した。多彩な斬撃でなにもかも壊してしまおうとする。,なにゆえに生まれたか？なんのために生きるのか？それは俺の名に聞いてくれ。アイアムボーンファイター！,2026-03-12 13:47:08,2026-07-27 13:58:26
296,298,タッピツ仙人,タッピツセンニン,Paintbrush Hermit,怪人系,Humanoid,0,,https://www.d-quest-10.com/detail/a00552.html,/storage/images/monsters/296.webp,唯一召喚符の素材を落とすという謎の魔物仙人。,強力な用心棒の陰に隠れており 本人はなかなか姿を見せない。,2026-03-12 13:47:10,2026-07-27 13:58:30
297,299,ブラックマンティス,ブラックマンティス,Black Mantis,虫系,Insect,0,,https://www.d-quest-10.com/detail/a00258.html,/storage/images/monsters/297.webp,攻撃力を下げたり毒に冒すイヤな液体をはなってくるカマキリの殺し屋。闇夜にまぎれ旅人を狙う。,修行の末きたえられた眼力は夜の真っ暗な地面に続くアリの行列も見逃さない。超高性能の暗視能力を誇る。,2026-03-12 13:47:14,2026-07-27 13:58:33
298,300,ろうごくのぬし,ロウゴクノヌシ,Prison Leader,ゾンビ系,Undead,0,,https://www.d-quest-10.com/detail/a00356.html,/storage/images/monsters/298.webp,囚人たちを束ねていたボスが魔物としてよみがえった。旅人たちを死に追いやり手下を増やそうとしている。,左手に持つ大きなホネは代々牢獄を束ねる主に受け継がれていく由緒正しきホネである。,2026-03-12 13:47:17,2026-07-27 13:58:36
299,301,キラージャック,キラージャック,Jugular Joker,怪人系,Humanoid,0,,https://www.d-quest-10.com/detail/a00070.html,/storage/images/monsters/299.webp,ニタニタ笑いを絶やさない奇怪な血みどろピエロ。つるぎのまいを踊った後は辺り一面血の海となる。,犯罪史にその名を刻んだおそろしい大量殺人鬼。彼の大道芸を目にした者は誰ひとり生きて帰らない。,2026-03-12 13:47:22,2026-07-27 13:58:39
300,302,プークプック,プークプック,Satyr,怪人系,Humanoid,0,,https://www.d-quest-10.com/detail/a00458.html,/storage/images/monsters/300.webp,羊を数えるようにのどかな笛の音色でこちらを眠らせるとてもやっかいな獣人。できるだけ早く倒そう。,伝説のモンスターバンド「ライトニング・デス」のメンバー募集に応募したが笛担当は求められてなかった。,2026-03-12 13:47:25,2026-07-27 13:58:42
301,303,デンタザウルス,デンタザウルス,Tortoceratops,獣系,Beast,0,,https://www.d-quest-10.com/detail/a00192.html,/storage/images/monsters/301.webp,鋭いトゲだらけの身体で守りを固めつつ激しく攻撃してくる攻防一体のいかつい怪獣。,身体を丸めて寝ているとたまに自分のトゲが刺さって飛び起きることがあるちょっとおマヌケな一面も。,2026-03-12 13:47:28,2026-07-27 13:58:45
302,304,キラーパンサー,キラーパンサー,Great Sabrecat,獣系,Beast,0,,https://www.d-quest-10.com/detail/a00417.html,/storage/images/monsters/302.webp,狙った獲物は逃さない魔物界の一流ハンター。するどいキバとスピードで獲物を確実に仕留める。,多くの冒険者がなぜかキラーパンサーを見かけると勝手な名前で呼んでくるのでその度に困惑している。,2026-03-12 13:47:32,2026-07-27 13:58:49
303,305,テラノライナー,テラノライナー,Dragstar,ドラゴン系,Dragon,0,,https://www.d-quest-10.com/detail/a00191.html,/storage/images/monsters/303.webp,クチから猛吹雪をはく二足歩行の恐竜。暴れまわって周囲の敵に大打撃を与える。,背にたくさんの魔物を乗せ遠くまで運ぶ乗り物的存在。ただ速いだけではなく乗り心地も抜群と評判高い。,2026-03-12 13:47:34,2026-07-27 13:58:52
304,306,ミスターガリック,ミスターガリック,Garish Garlic,植物系,Plant,0,,https://www.d-quest-10.com/detail/a00512.html,/storage/images/monsters/304.webp,たまねぎマンが健康のためにニンニクを食べまくっていたら突然変異した。尋常ではない体臭で冒険者に立ちはだかる。,一戦交えただけで一週間はにおいが取れなくなるという。デート前の戦闘はなるべく避けたほうがいいだろう。,2026-03-12 13:47:37,2026-07-27 13:58:55
305,307,パペットマン,パペットマン,Magic Marionette,物質系,Material,0,,https://www.d-quest-10.com/detail/a00434.html,/storage/images/monsters/305.webp,持ち主の人形使いに捨てられあてもなくさまよう人形。ふしぎなおどりの他にスクルトの呪文も使いこなす。,かつては多彩な芸を見せて子供たちを楽しませていた。その頃をなつかしんでしきりに踊りを見せつける。,2026-03-12 13:47:40,2026-07-27 13:45:32
306,308,エンタシスマン,エンタシスマン,Prancing Pillar,物質系,Material,0,,https://www.d-quest-10.com/detail/a00436.html,/storage/images/monsters/306.webp,魔物と化してクネクネと動きまわるようになった石柱。手にしたたいまつを使ってメラミの呪文を唱えてくる。,かつては神殿を支える柱の一本だったがあまりの重さに耐えかねて神殿を抜けだし自由を得ることに成功した。,2026-03-12 13:47:43,2026-07-27 13:58:58
307,309,ルバンカ,ルバンカ,Face Invader,マシン系,Machine,0,,https://www.d-quest-10.com/detail/a00352.html,/storage/images/monsters/307.webp,カラフルなツノをかかげた魔物のシャーマン。砂を巻き上げ炎を起こし儀式のように戦闘する。,人目につかない洞くつで夜な夜な儀式を行うらしい。邪悪な心を持つ精霊を召喚しているのだとか……。,2026-03-12 13:47:46,2026-07-27 13:59:01
308,310,ヘルビースト,ヘルビースト,Sculptrice,悪魔系,Demon,0,,https://www.d-quest-10.com/detail/a00282.html,/storage/images/monsters/308.webp,悪魔を模した石像に魂が宿り動きだした。マヒャドを唱えて敵の身体を粉砕する。,もとは魔除けのために作られた石像だったのだが邪悪な魂を吹き込まれ悪の先兵となってしまった。,2026-03-12 13:47:49,2026-07-27 13:59:05
309,311,コスモアイ,コスモアイ,Lunar Lunatick,虫系,Insect,0,,https://www.d-quest-10.com/detail/a00503.html,/storage/images/monsters/309.webp,自在に宇宙空間を遊泳する宇宙生命体。巨大な目玉から発せられる怪光線で獲物の息の根を止めるのだ。,他の宇宙生命体の身体にひそかに卵を産み付けその肉を養分として繁殖するおそろしい生態を持つ。,2026-03-12 13:47:52,2026-07-27 13:59:08
310,312,バトルレックス,バトルレックス,Hacksaurus,ドラゴン系,Dragon,0,,https://www.d-quest-10.com/detail/a00420.html,/storage/images/monsters/310.webp,戦うためだけに生まれてきた血気さかんなドラゴン。オノ攻撃に気を取られるとはき出す炎にやられるぞ。,子供の頃にオノを与えられ振り回す修行を続けてきた。最初は持ち上げられずに引きずってばかりだったとか。,2026-03-12 13:47:55,2026-07-27 13:59:11
311,313,ホークブリザード,ホークブリザード,Snowbird,鳥系,Bird,0,,https://www.d-quest-10.com/detail/a00293.html,/storage/images/monsters/311.webp,極寒の地で産声をあげた死の呪文を操る魔鳥。,こごえるふぶきをはいてすべてを氷づけにする。,2026-03-12 13:47:58,2026-07-27 13:59:14
312,314,やみしばり,ヤミシバリ,Hellbound Horror,物質系,Material,0,,https://www.d-quest-10.com/detail/a00433.html,/storage/images/monsters/312.webp,こちらの動きを遅くしたり眠りに誘ってきたり人の足を引っ張るのが得意なくら～いヤツ。,しばりプレイが大好きという奇特なモンスター。あえて自分自身をしばって生きることに挑戦している。,2026-03-12 13:48:01,2026-07-27 13:59:18
313,315,デビルアーマー,デビルアーマー,Harmour,物質系,Material,0,,https://www.d-quest-10.com/detail/a00187.html,/storage/images/monsters/313.webp,野ざらしの死者のヨロイに怨念が取り憑き動きだした。多様な剣技を使いこなし痛恨の一撃をもくりだす。,ヨロイの色が左右で違うのは半分だけ埋まった状態で長い間雨ざらしになって半分だけさびたためらしい。,2026-03-12 13:48:04,2026-07-27 13:59:21
314,316,キラーマシン,キラーマシン,Killing Machine,マシン系,Machine,0,,https://www.d-quest-10.com/detail/a00076.html,/storage/images/monsters/314.webp,獲物を求め永遠に動き続ける残虐な殺りくマシン。破壊に特化した設計によってすばやく２回攻撃する。,からくり仕掛けの体内に永久機関を内蔵しているが目玉の赤ランプは交換式。寿命が近いと光が弱くなる。,2026-03-12 13:48:07,2026-07-27 13:59:24
315,317,バアルゼブブ,バアルゼブブ,Baalzebub,悪魔系,Demon,0,,https://www.d-quest-10.com/detail/a00220.html,/storage/images/monsters/315.webp,人の魂を刈り 魔王に捧げる,おそろしい 魔界の天才児。,2026-03-12 13:48:11,2026-07-27 13:59:28
316,318,デザートガルバ,デザートガルバ,Sandbonce,悪魔系,Demon,0,,https://www.d-quest-10.com/detail/a00518.html,/storage/images/monsters/316.webp,砂漠のキャラバンを襲うことを生きがいとしている無法者。,大勢の仲間を呼んでエモノを包囲するのが 得意のやり口。,2026-03-12 13:48:14,2026-07-27 13:59:31
317,319,デザートゴルバ,デザートゴルバ,Dirtbonnet,悪魔系,Demon,0,,https://www.d-quest-10.com/detail/a00517.html,/storage/images/monsters/317.webp,砂漠のオアシスを発見してはやけつくいきで干上がらせる。,そうやって旅人を困らせるのが彼のライフワークなのだ。,2026-03-12 13:48:17,2026-07-27 13:59:34
318,320,亡者のひとだま,モウジャノヒトダマ,Dead Man's Soul,エレメント系,Elemental,0,,https://www.d-quest-10.com/detail/a00516.html,/storage/images/monsters/318.webp,死の呪文にこだわりのあるなんともタチの悪い亡霊。いわくザラキはさっぱり味。ザラキーマはこってり味。,ブリザードのやつにザラキを教えたのは自分だ！などと言っているがひとだまだけに人をダマすのも得意なようだ。,2026-03-12 13:48:19,2026-07-27 13:59:38
319,321,シュプリンガー,シュプリンガー,Mandrake Marshal,ドラゴン系,Dragon,0,,https://www.d-quest-10.com/detail/a00135.html,/storage/images/monsters/319.webp,ドラゴンの魔法戦士。５種類すべてのフォースをあざやかに使いこなし剣のさばきも超一流。,ダーマ神官をとっつかまえてむりやり転職させてもらった元リザードマンの栄光の姿。想い続ければ夢はかなう！,2026-03-12 13:48:22,2026-07-27 13:59:41
320,322,ひとくいばこ,ヒトクイバコ,Cannibox,物質系,Material,0,,https://www.d-quest-10.com/detail/a00243.html,/storage/images/monsters/320.webp,宝箱のフリをして旅人を待ち開けた者に奇襲をしかける。逃げることさえ許さずしつこく死へといざなう。,あまりに旅人が来ないとヒマすぎてうっかりベロンと舌を出したまま寝てしまうことがある。,2026-03-12 13:48:25,2026-07-27 13:59:45
321,323,プリーストナイト,プリーストナイト,Priest Knight,悪魔系,Demon,0,,https://www.d-quest-10.com/detail/a00426.html,/storage/images/monsters/321.webp,邪神に仕える闇の騎士が魔界より推参した。,邪神の加護を発揮して回復呪文を使いこなす。,2026-03-12 13:48:29,2026-07-27 13:59:48
322,324,シルバーデビル,シルバーデビル,Silvapithecus,悪魔系,Demon,0,,https://www.d-quest-10.com/detail/a00137.html,/storage/images/monsters/322.webp,銀色の体毛を持つ悪魔。ギガデインをはなちあまい息で眠りをもたらすずるがしこいヤツ。,美しい銀の毛皮は吸水性に 優れており最高級のバスローブの材料に使われることもあるらしい。,2026-03-12 13:48:32,2026-07-27 13:59:51
323,325,ぬかどこスライム,ヌカドコスライム,Mouldy Slime,スライム系,Slime,0,,https://www.d-quest-10.com/detail/a00443.html,/storage/images/monsters/323.webp,廃棄された ぬかどこに怨念が宿って 動きだした。メダパニーマを唱えて思考をぬか漬けにしてくる。,昔は おばあさんに作られた立派な ぬかどこだった。腐ってしまった今もおばあさんのことを思いだす。,2026-03-12 13:48:35,2026-07-27 13:59:54
324,326,ウイングタイガー,ウイングタイガー,Missing Lynx,獣系,Beast,0,,https://www.d-quest-10.com/detail/a00026.html,/storage/images/monsters/324.webp,悪魔のような翼の生えたトラに似た凶暴な魔獣。鋭い牙でかみつかれると身体がマヒしてしまう。,人間の子供を拾ってきて育てたという記録がある。その子供はトラの毛皮をかぶる男に成長したらしい。,2026-03-12 13:48:38,2026-07-27 13:59:57
325,327,太古のぬし,タイコノヌシ,Gnubie,獣系,Beast,0,,https://www.d-quest-10.com/detail/a00166.html,/storage/images/monsters/325.webp,人間が生まれる前から存在したいにしえの魔獣。不用意に近づいた相手を突きとばす習性を持つ。,はるか昔この世界は太古のぬしが席巻していた。今は環境に適応した者だけがかろうじて生き残っている。,2026-03-12 13:48:41,2026-07-27 14:00:01
326,328,ホラービースト,ホラービースト,Grrrgoyle,獣系,Beast,0,,https://www.d-quest-10.com/detail/a00303.html,/storage/images/monsters/326.webp,この悪魔ににらまれたら身体がマヒして動けなくなってしまう。人の心に潜む恐怖の化身。,空想上のおそろしい魔物が人々のウワサとして広まりとうとう具現化した。ほらーあなたの後ろにも…！,2026-03-12 13:48:44,2026-07-27 14:00:04
327,329,イーグルデビル,イーグルデビル,Eagle Devil,鳥系,Bird,0,,https://www.d-quest-10.com/detail/a00520.html,/storage/images/monsters/327.webp,ガーゴイルたちを従える黒き翼の高貴なる悪魔。バイキルトを駆使して強烈な剣技をくりだす。,高貴なる悪魔と名乗っているがじつは長生きしたホークマン。富と名声を手に入れた今いっそうワガママな性格に。,2026-03-12 13:48:48,2026-07-27 14:00:07
328,330,スパイクヘッド,スパイクヘッド,Spike Head,物質系,Material,0,,https://www.d-quest-10.com/detail/a00445.html,/storage/images/monsters/328.webp,バイキルトで攻撃力を高めた後アタマのトゲトゲをぶつけて大きなダメージを狙ってくるたいへん物騒な魔物。,手までトゲトゲなのでパッと見は不便そうだがじつはおハシのように使えるので意外と便利。,2026-03-12 13:48:51,2026-07-27 14:00:10
329,331,フラワーゾンビ,フラワーゾンビ,Wailin' Weed,ゾンビ系,Undead,0,,https://www.d-quest-10.com/detail/a00429.html,/storage/images/monsters/329.webp,病で死んでいった人々の苦しみをチカラに変え呪いのうたを歌い上げる恨み節シンガー。,ドライフラワーに悪霊が宿り魔物と化したらしい。ドライな身体にウェットな性格意外性に満ちた存在。,2026-03-12 13:48:54,2026-07-27 14:00:13
330,332,アンゴラモーア,アンゴラモーア,Angola Faun,怪人系,Humanoid,0,,https://www.d-quest-10.com/detail/a00511.html,/storage/images/monsters/330.webp,恐怖の大王の使いとして人々に恐れられる悪魔。メラゾーマのすさまじい威力はまさに恐怖そのものである。,予言者プクトラダムスによれば終末の日に角笛を吹き鳴らし皆に世界の終焉を告げるとか。本人はそんなこと知らない。,2026-03-12 13:48:57,2026-07-27 14:00:16
331,333,ヘルシーサー,ヘルシーサー,King Foo Dog,獣系,Beast,0,,https://www.d-quest-10.com/detail/a00280.html,/storage/images/monsters/331.webp,悪霊を追い払うはずの聖獣が闇にとらわれ魔獣に堕ちた。テンションを高めながら破壊をまきちらす。,聖獣としての格を失って人々に嫌われるようになったがそんなことは気にしない。なんくるないさー。,2026-03-12 13:49:01,2026-07-27 14:00:19
332,334,フォレストドラゴ,フォレストドラゴ,Lumbering Lizard,ドラゴン系,Dragon,0,,https://www.d-quest-10.com/detail/a00414.html,/storage/images/monsters/332.webp,背中に樹木を生やした太古から生きるドラゴン。戦いの最中にキズつくと葉を食べて回復する。,はるか昔背中のうろこの間に鳥が落とした木の実が芽吹きやがて立派な樹に育った。まさに大自然の神秘である！,2026-03-12 13:49:04,2026-07-27 14:00:23
333,335,ビッグモアイ,ビッグモアイ,Mad Moai,物質系,Material,0,,https://www.d-quest-10.com/detail/a00239.html,/storage/images/monsters/333.webp,魂を得て魔物となったしかめっ面の石像。ランドインパクトで大地を震わせる。,魔界で待ち合わせの目印に使われていた石像。約束の時間に来ないとコイツにつぶされる。,2026-03-12 13:49:09,2026-07-27 14:00:26
334,336,しにがみきぞく,シニガミキゾク,Bone Baron,ゾンビ系,Undead,0,,https://www.d-quest-10.com/detail/a00128.html,/storage/images/monsters/334.webp,血で血を洗いのしあがった呪われし貴族の亡霊。闇の呪文ドルクマを唱え旅人の魂を刈ってゆく。,新月の真っ暗な夜に死神の夜会を開くという。血染めのタキシードで着飾り死の舞踏を踊るのだ……。,2026-03-12 13:49:12,2026-07-27 14:00:29
335,337,タタリ御前,タタリゴゼン,Cursed Crooner,ゾンビ系,Undead,0,,https://www.d-quest-10.com/detail/a00515.html,/storage/images/monsters/335.webp,ただならぬ怨念を漂わせる正体不明のまがまがしき者。聞くもおぞましい呪いの歌を絶唱しながら襲いかかる。,いけにえに捧げられた者の怨念だとか自分を裏切った男を探しているとかその正体には諸説あるがどれも根拠不足。,2026-03-12 13:49:14,2026-07-27 14:00:32
336,338,アサシンブラッド,アサシンブラッド,Hellbound Hunter,物質系,Material,0,,https://www.d-quest-10.com/detail/a00421.html,/storage/images/monsters/336.webp,闇のチカラに魅入られし血塗られた暗殺者。眠らせた相手にさみだれうちでとどめを刺すのが得意。,なぜか高い所から飛び降りるのが大好きで休日には遠出してバンジージャンプを楽しむ。,2026-03-12 13:49:17,2026-07-27 14:00:35
337,339,リビングスタチュー,リビングスタチュー,Sculpture Vulture,物質系,Material,0,,https://www.d-quest-10.com/detail/a00347.html,/storage/images/monsters/337.webp,邪悪な呪術師たちによって生を受けた彫像。心まで凍りつかせるすさまじい息をはく。,魔界のとあるお城の居間に飾られていた不気味な像。悪趣味な城主のせいで紫色に塗りたくられた。,2026-03-12 13:49:21,2026-07-27 14:00:38
338,340,デュランダル,デュランダル,A3G15,マシン系,Machine,0,,https://www.d-quest-10.com/detail/a00522.html,/storage/images/monsters/338.webp,ある戦い好きの大魔族が自らの練習相手とするため作らせたという機械兵士。戦闘能力の高さは折紙つき。,彼を作らせた大魔族はその性能に満足して自分の名前をこの機械兵士に与えたと言われている。,2026-03-12 13:49:24,2026-07-27 14:00:41
339,341,ミイラ男,ミイラオトコ,Mummy Boy,ゾンビ系,Undead,0,,https://www.d-quest-10.com/detail/a00422.html,/storage/images/monsters/339.webp,全身ほうたいの魔物。怨念が込められた攻撃をその身にくらうと呪いにかかってしまう。,女性もミイラ男と名乗るのを強制されるのはおかしい！ミイラ界ではミイラ女性による改名運動が起きている。,2026-03-12 13:49:28,2026-07-27 14:00:45
340,342,サイクロプス,サイクロプス,Cyclops,悪魔系,Demon,0,,https://www.d-quest-10.com/detail/a00109.html,/storage/images/monsters/340.webp,鉄柱をへし折る怪力が自慢の凶悪なひとつ目巨人。丸太の棍棒をブン回し痛恨の一撃を狙ってくる。,凶悪な見た目とは裏腹に自然を愛するロハスな巨人。じんめんじゅの保護活動も地道におこなっているとか。,2026-03-12 13:49:30,2026-07-27 14:00:48
341,343,シャドー,シャドー,Shadow,エレメント系,Elemental,0,,https://www.d-quest-10.com/detail/a00442.html,/storage/images/monsters/341.webp,影よりも暗い闇の底からあふれ出るという魔物。こごえるふぶきやヒャダルコで旅人を氷づけにする。,明るい性格に生まれ変わろうと太陽の下に出てみたら身体が消滅しそうになった。もっと根暗な性格になった。,2026-03-12 13:49:33,2026-07-27 14:00:51
342,344,ブルーミンクス,ブルーミンクス,Blue Mink,獣系,Beast,0,,https://www.d-quest-10.com/detail/a00439.html,/storage/images/monsters/342.webp,青き毛皮をまとったしなやかな小動物の魔獣。ボミオスですばやさを下げて用心深く襲いかかる。,かつて大海原を渡りウェナ諸島の猫島に乗り込んである巨猫族のヒゲを引き抜き生還したという武勇伝を持つ。,2026-03-12 13:49:36,2026-07-27 14:00:54
343,345,スカルゴン,スカルゴン,Skelegon,ドラゴン系,Dragon,0,,https://www.d-quest-10.com/detail/a00142.html,/storage/images/monsters/343.webp,白骨になったドラゴンが魔瘴のチカラで復活した。あの世で食らった魂を吹雪に変えてはきちらす。,骨だけの身体のため痛みは感じないのだがなにぶん死んでいるので光の呪文は骨身にしみる。,2026-03-12 13:49:39,2026-07-27 14:00:57
344,346,マジックアーマー,マジックアーマー,Charmour,物質系,Material,0,,https://www.d-quest-10.com/detail/a00310.html,/storage/images/monsters/344.webp,禁じられた黒魔術によって命を与えられた魔のヨロイ。多彩なフォースを駆使してあざやかに敵を討つ。,名高いまほうのよろいは自分をモデルにして作られたとなぜか思い込んでいる。そっとしておいてあげよう。,2026-03-12 13:49:42,2026-07-27 14:01:00
345,347,ゴードンヘッド,ゴードンヘッド,Mega Moai,物質系,Material,0,,https://www.d-quest-10.com/detail/a00100.html,/storage/images/monsters/345.webp,火山の岩を削りだし呪術師たちが作りあげたいかめしい岩石の魔物。巨大なクチから炎をはく。,以前は全身像だったが頭の重さで首から折れた。首から下の身体の部分はその時くずれて粉々に……。,2026-03-12 13:49:45,2026-07-27 14:01:03
346,348,悪鬼丸,アッキマル,Bad Mummy,ゾンビ系,Undead,0,,https://www.d-quest-10.com/detail/a00514.html,/storage/images/monsters/346.webp,生前は非道の限りを尽くす悪鬼のような野武士だった。今もこりずに人を呪って悪逆非道にすごしている。,武士道とは死ぬことと見つけたりと言うがこいつは不死道とは死なぬことと見つけたりとうそぶいている。,2026-03-12 13:49:48,2026-07-27 14:01:07
347,349,くものきょじん,クモノキョジン,Cloud Surfer,悪魔系,Demon,0,,https://www.d-quest-10.com/detail/a00427.html,/storage/images/monsters/347.webp,雲の中から生まれたという自由気ままな人型の魔物。,かまいたちをあやつってうれしげに人を切りきざむ。,2026-03-12 13:49:51,2026-07-27 14:01:10
348,350,ミニデーモン,ミニデーモン,Minidemon,悪魔系,Demon,0,,https://www.d-quest-10.com/detail/a00486.html,/storage/images/monsters/348.webp,魔界のエリートの家に生まれ英才教育を受けた魔族の子供。無邪気な笑顔で楽しそうにかがやく息をはきちらす。,子供ながらにフォークを器用に使って食事する辺り育ちのよさを感じさせる。ただしハシは全然使えない。,2026-03-12 13:49:58,2026-07-27 14:01:13
349,351,みずたまドラゴン,ミズタマドラゴン,Polka Dot Dragon,ドラゴン系,Dragon,0,,https://www.d-quest-10.com/detail/a00319.html,/storage/images/monsters/349.webp,かみなり雲にすむという水玉模様のカエルドラゴン。ひかりのブレスをはいて旅人たちにその威光を示す。,みずたまドラゴンが耳飾りを３回鳴らしたら雨が降るんだよとおばあちゃんが言っていた。,2026-03-12 13:50:01,2026-07-27 14:01:16
350,352,れんごくちょう,レンゴクチョウ,Hybird,鳥系,Bird,0,,https://www.d-quest-10.com/detail/a00355.html,/storage/images/monsters/350.webp,煉獄を飛ぶといわれる極彩色の美しい魔鳥。しゃくねつやドルマドンを容赦なく乱れ打つ。,れんごくちょうの羽根を大切に持っていると好きな人と結ばれるという不思議なジンクスがある。,2026-03-12 13:50:04,2026-07-27 14:01:19
351,353,なげきムーン,ナゲキムーン,Mourning Moon,物質系,Material,0,,https://www.d-quest-10.com/detail/a00430.html,/storage/images/monsters/351.webp,月から落ちてきたとウワサされる不思議な魔物。ズッシードを唱えて星のごとく重力をあやつる。,たったひとりで夜空をさまよいつづける月の地上に落ちた涙のしずくがなげきムーンだといわれる。,2026-03-12 13:50:09,2026-07-27 14:01:23
352,354,じごくのつかい,ジゴクノツカイ,Whackolyte,悪魔系,Demon,0,,https://www.d-quest-10.com/detail/a00125.html,/storage/images/monsters/352.webp,地獄から つかわされたおそろしく強い魔界の参謀。,魔王の軍団 ベホマでいやしはむかう敵にメラゾーマ！,2026-03-12 13:50:16,2026-07-27 14:01:26
353,355,ブラックチャック,ブラックチャック,Dark Brownie,怪人系,Humanoid,0,,https://www.d-quest-10.com/detail/a00459.html,/storage/images/monsters/353.webp,巨大かつ凶悪なこんぼうをテンションを上げながらブンブン振り回す陽気でちから持ちな邪妖精。,つぶらなおめめがチャームポイントと自称するが黒いボディに紛れてしまい実際はよくわからない。,2026-03-12 13:50:19,2026-07-27 14:01:29
354,356,まいまいテイル,マイマイテイル,Snaily Tail,獣系,Beast,0,,https://www.d-quest-10.com/detail/a00464.html,/storage/images/monsters/354.webp,カタツムリのように巻かれた巨大なシッポを持つ魔獣。さそうおどりに釣られると痛恨の一撃でガブリだ！,びっくりするとしっぽの中に身を隠してしまう姿がカタツムリに似ているのでまいまいの名前が付けられた。,2026-03-12 13:50:22,2026-07-27 14:01:32
355,357,スノーエルダー,スノーエルダー,Snow Elder,ドラゴン系,Dragon,0,,https://www.d-quest-10.com/detail/a00510.html,/storage/images/monsters/355.webp,雪深い山奥に生息する古代竜。かがやく息マヒャデドスなど絶対零度の吹雪攻撃ですべてを凍てつかせる。,雪山でスキーを楽しもうと小高い丘に登ったらスノーエルダーの背中の上だったという事件があった。,2026-03-12 13:50:25,2026-07-27 14:01:35
