id,continent_id,name,name_kana,name_en,map_type,source_url,created_at,updated_at
161,18,真のリンジャハル海岸,しんのリンジャハルかいがん,"True Linjahar Coast",field,https://dq10.i-k-e.net/map/真のリンジャハル海岸,"2026-03-12 21:10:01","2026-08-04 13:25:23"
162,18,真のリンジャの塔,しんのリンジャのとう,"True Linja Tower",dungeon,https://dq10.i-k-e.net/map/真のリンジャの塔,"2026-03-12 21:10:02","2026-08-04 13:25:23"
163,18,真のリャナ荒涼地帯,しんのリャナこうりょうちたい,"True Lyana Desolate",field,https://dq10.i-k-e.net/map/真のリャナ荒涼地帯,"2026-03-12 21:10:04","2026-08-04 13:25:23"
164,18,ねじれたる異形の大地,ねじれたるいぎょうのだいち,"Twisted Terrane",dungeon,https://dq10.i-k-e.net/map/ねじれたる異形の大地,"2026-03-12 21:10:06","2026-08-04 13:25:23"
165,18,真のアラハギーロ地方,しんのアラハギーロちほう,"True Al-Ahagiro Region",dungeon,https://dq10.i-k-e.net/map/真のアラハギーロ地方,"2026-03-12 21:10:09","2026-08-04 13:25:23"
166,18,真のデフェル荒野,しんのデフェルこうや,"True Defel Desert",field,https://dq10.i-k-e.net/map/真のデフェル荒野,"2026-03-12 21:10:10","2026-08-04 13:25:23"
167,18,真のジャイラ密林,しんのジャイラみつりん,"True Jyra Jungle",field,https://dq10.i-k-e.net/map/真のジャイラ密林,"2026-03-12 21:10:13","2026-08-04 13:25:23"
168,18,真のピラミッド,しんのピラミッド,"True Pyramid",dungeon,https://dq10.i-k-e.net/map/真のピラミッド,"2026-03-12 21:10:15","2026-08-04 13:25:23"
169,18,真のナシームの洞くつ,しんのナシームのどうくつ,"True Naseem Cave",dungeon,https://dq10.i-k-e.net/map/真のナシームの洞くつ,"2026-03-12 21:10:17","2026-08-04 13:25:23"
170,18,真のレビュール街道南,しんのレビュールかいどうみなみ,"True Reviewle Highway South",field,https://dq10.i-k-e.net/map/真のレビュール街道南,"2026-03-12 21:10:19","2026-08-04 13:25:23"
171,18,真のレビュール街道北,しんのレビュールかいどうきた,"True Reviewle Highway North",field,https://dq10.i-k-e.net/map/真のレビュール街道北,"2026-03-12 21:10:21","2026-08-04 13:25:23"
172,18,真のグランゼドーラ領,しんのグランゼドーラりょう,"True Gran Zedora Territory",dungeon,https://dq10.i-k-e.net/map/真のグランゼドーラ領,"2026-03-12 21:10:22","2026-08-04 13:25:23"
173,18,真のロヴォス高地,しんのロヴォスこうち,"True Rovos Highlands",field,https://dq10.i-k-e.net/map/真のロヴォス高地,"2026-03-12 21:10:24","2026-08-04 13:25:23"
174,18,真のゼドラ洞,しんのゼドラどう,"True Zedra Cave",field,https://dq10.i-k-e.net/map/真のゼドラ洞,"2026-03-12 21:10:26","2026-08-04 13:25:23"
175,18,真の海風の洞くつ,しんのうみかぜのどうくつ,"True Seabreeze Cave",dungeon,https://dq10.i-k-e.net/map/真の海風の洞くつ,"2026-03-12 21:10:28","2026-08-04 13:25:23"
176,18,ドラクロン山地,ドラクロンさんち,"Draklon Mountains",field,https://dq10.i-k-e.net/map/ドラクロン山地,"2026-03-12 21:10:30","2026-08-04 13:25:23"
177,18,真の名もなき草原,しんのなもなきそうげん,"True Plain of No Name",field,https://dq10.i-k-e.net/map/真の名もなき草原,"2026-03-12 21:10:32","2026-08-04 13:25:23"
178,18,真の育みの大地,しんのはぐくみのだいち,"True Flourish Fields",field,https://dq10.i-k-e.net/map/真の育みの大地,"2026-03-12 21:10:34","2026-08-04 13:25:23"
179,18,清き水の洞くつ,きよきみずのどうくつ,"Clearwater Cave",dungeon,https://dq10.i-k-e.net/map/清き水の洞くつ,"2026-03-12 21:10:36","2026-08-04 13:25:23"
180,18,サザミレ草原,サザミレそうげん,"Sazamire Prairie",field,https://dq10.i-k-e.net/map/サザミレ草原,"2026-03-12 21:10:38","2026-08-04 13:25:23"
181,18,ポルネア山,ポルネアやま,"Polnea Mountain",dungeon,https://dq10.i-k-e.net/map/ポルネア山,"2026-03-12 21:10:39","2026-08-04 13:25:23"
182,18,スレア海岸,スレアかいがん,"Surea Coast",field,https://dq10.i-k-e.net/map/スレア海岸,"2026-03-12 21:10:41","2026-08-04 13:25:23"
183,18,ラゼアの風穴,ラゼアのかざあな,"Lazea Wind Cave",dungeon,https://dq10.i-k-e.net/map/ラゼアの風穴,"2026-03-12 21:10:43","2026-08-04 13:25:23"
184,18,魔幻宮殿,まげんきゅうでん,"Demon Palace",field,https://dq10.i-k-e.net/map/魔幻宮殿,"2026-03-12 21:10:44","2026-08-04 13:25:23"
185,18,悠久の回廊,ゆうきゅうのかいろう,"Eternal Passage",dungeon,,"2026-03-12 21:10:47","2026-08-04 13:25:23"
186,18,ブオーンの体内,ブオーンのたいない,"Inside Bjorn",field,,"2026-03-12 21:10:49","2026-08-04 13:25:23"
187,15,現・バントリユ地方,げん・バントリユちほう,"Current Bantryu Region",field,https://dq10.i-k-e.net/map/現・バントリユ地方,"2026-03-12 21:10:51","2026-08-04 13:25:23"
188,15,現・エテーネ王国領,げん・エテーネおうこくりょう,"Current Ethene Kingdom Area",field,https://dq10.i-k-e.net/map/現・エテーネ王国領,"2026-03-12 21:10:53","2026-08-04 13:25:23"
189,15,現・ティプローネ高地,げん・ティプローネこうち,"Current Tiplone Highlands",dungeon,https://dq10.i-k-e.net/map/現・ティプローネ高地,"2026-03-12 21:10:55","2026-08-04 13:25:23"
190,15,現・ドミネウス邸,げん・ドミネウスてい,"Current Domineus Mansion",field,https://dq10.i-k-e.net/map/現・ドミネウス邸,"2026-03-12 21:10:56","2026-08-04 13:25:23"
191,15,現・残響の海蝕洞,げん・ざんきょうのかいしょくどう,"Current Echoing Sea Cave",field,https://dq10.i-k-e.net/map/現・残響の海蝕洞,"2026-03-12 21:10:58","2026-08-04 13:25:23"
192,10,赤熱の荒野,せきねつのこうや,"Red Hot Desert",field,https://dq10.i-k-e.net/map/赤熱の荒野,"2026-03-12 21:11:00","2026-08-04 13:25:23"
193,10,烈火の渓谷,れっかのけいこく,"Valley of Fire",dungeon,https://dq10.i-k-e.net/map/烈火の渓谷,"2026-03-12 21:11:02","2026-08-04 13:25:23"
194,10,煉獄の谷,れんごくのたに,"Hell's Valley",dungeon,https://dq10.i-k-e.net/map/煉獄の谷,"2026-03-12 21:11:04","2026-08-04 13:25:23"
195,10,フェザリアス山,フェザリアスやま,"Featherias Mountain",dungeon,https://dq10.i-k-e.net/map/フェザリアス山,"2026-03-12 21:11:06","2026-08-04 13:25:23"
196,10,業炎の聖塔,ごうえんのせいとう,"Fire Tower",dungeon,https://dq10.i-k-e.net/map/業炎の聖塔,"2026-03-12 21:11:08","2026-08-04 13:25:23"
197,10,大神殿・地下,だいしんでん・ちか,"Sanctum Subterrane",field,,"2026-03-12 21:11:12","2026-08-04 13:25:23"
198,10,とこしえの氷原,とこしえのひょうげん,"Permafrost Plains",field,https://dq10.i-k-e.net/map/とこしえの氷原,"2026-03-12 21:11:14","2026-08-04 13:25:23"
199,10,白霜の流氷野,しらしものりゅうひょうや,"Frosty Floes",field,https://dq10.i-k-e.net/map/白霜の流氷野,"2026-03-12 21:11:16","2026-08-04 13:26:01"
200,10,アヴィーロ遺跡,アヴィーロいせき,"Aviro Ruins",dungeon,https://dq10.i-k-e.net/map/アヴィーロ遺跡,"2026-03-12 21:11:18","2026-08-04 13:25:23"
201,10,カーレルの氷雪洞,カーレルのひょうせつどう,"Carrel Ice Cave",dungeon,https://dq10.i-k-e.net/map/カーレルの氷雪洞,"2026-03-12 21:11:20","2026-08-04 13:25:23"
202,10,氷晶の聖塔,ひょうしょうのせいとう,"Ice Tower",dungeon,https://dq10.i-k-e.net/map/氷晶の聖塔,"2026-03-12 21:11:23","2026-08-04 13:25:23"
203,10,闇の辺獄,やみのへんごく,"Dark Edge",field,https://dq10.i-k-e.net/map/闇の辺獄,"2026-03-12 21:11:25","2026-08-04 13:25:23"
204,10,影の谷,かげのたに,"Vale of Shadow",dungeon,https://dq10.i-k-e.net/map/影の谷,"2026-03-12 21:11:27","2026-08-04 13:25:23"
205,10,楽園,らくえん,Utopia,dungeon,https://dq10.i-k-e.net/map/楽園,"2026-03-12 21:11:29","2026-08-04 13:25:23"
206,10,冥闇の聖塔,めいあんのせいとう,"Dark Tower",dungeon,https://dq10.i-k-e.net/map/冥闇の聖塔,"2026-03-12 21:11:30","2026-08-04 13:25:23"
207,10,影の深底,かげのしんてい,"Shadowy Deeps",field,,"2026-03-12 21:11:32","2026-08-04 13:25:23"
208,10,オーフィーヌの海,オーフィーヌのうみ,"Orfine Sea",field,https://dq10.i-k-e.net/map/オーフィーヌの海,"2026-03-12 21:11:34","2026-08-04 13:25:23"
209,10,オーフィーヌ海底,オーフィーヌかいてい,"Orfine Seabed",field,https://dq10.i-k-e.net/map/オーフィーヌ海底,"2026-03-12 21:11:36","2026-08-04 13:25:23"
210,10,ガイオス古海,ガイオスこかい,"Gaios Sea",dungeon,https://dq10.i-k-e.net/map/ガイオス古海,"2026-03-12 21:11:38","2026-08-04 13:25:23"
211,10,天水の聖塔,てんすいのせいとう,"Water Tower",dungeon,https://dq10.i-k-e.net/map/天水の聖塔,"2026-03-12 21:11:42","2026-08-04 13:25:23"
212,10,迅雷の丘,じんらいのおか,"Thundering Hills",dungeon,https://dq10.i-k-e.net/map/迅雷の丘,"2026-03-12 21:11:45","2026-08-04 13:25:23"
213,10,ムストの町,ムストのまち,Morst,town,https://dq10.i-k-e.net/map/ムストの町,"2026-03-12 21:11:46","2026-08-04 13:25:23"
214,10,天ツ風の原,あまつかぜのはら,"Howling Highlands",field,https://dq10.i-k-e.net/map/天ツ風の原,"2026-03-12 21:11:49","2026-08-04 13:25:23"
215,10,神獣の森,しんじゅうのもり,Stormbough,field,https://dq10.i-k-e.net/map/神獣の森,"2026-03-12 21:11:51","2026-08-04 13:25:23"
216,10,翠嵐の聖塔,すいらんのせいとう,"Storm Tower",dungeon,https://dq10.i-k-e.net/map/翠嵐の聖塔,"2026-03-12 21:11:53","2026-08-04 13:25:23"
217,10,神墟ナドラグラム,しんきょナドラグラム,"Nadragram Shrine",dungeon,,"2026-03-12 21:11:54","2026-08-04 13:25:23"
218,10,断罪の剣,だんざいのつるぎ,"Sword of Atonement",field,,"2026-03-12 21:11:56","2026-08-04 13:25:23"
249,20,デスディオ暗黒荒原,デスディオあんこくこうげん,"Deathdio Darklands",field,https://dq10.i-k-e.net/map/デスディオ暗黒荒原,"2026-03-12 21:13:15","2026-08-04 13:25:23"
250,20,思案の洞くつ,しあんのどうくつ,"Contemplating Cave",field,https://draquex.com/map/makai-24.php,"2026-03-12 21:13:17","2026-08-04 13:25:23"
251,20,ザード遺跡,ザードいせき,"Zard Ruins",dungeon,https://dq10.i-k-e.net/map/ザード遺跡,"2026-03-12 21:13:19","2026-08-04 13:25:23"
252,20,ゲルヘナ幻野,ゲルヘナげんや,"Gerhena Field",dungeon,https://dq10.i-k-e.net/map/ゲルヘナ幻野,"2026-03-12 21:13:21","2026-08-04 13:25:23"
253,20,旧ネクロデア領,きゅうネクロデアりょう,"Old Necrodea Area",dungeon,https://dq10.i-k-e.net/map/旧ネクロデア領,"2026-03-12 21:13:23","2026-08-04 13:25:23"
254,20,血潮の浜辺,ちしおのはまべ,"Bloody Beach",dungeon,https://dq10.i-k-e.net/map/血潮の浜辺,"2026-03-12 21:13:25","2026-08-04 13:25:23"
255,20,グラデル台地,グラデルだいち,"Gradel Plateau",field,https://dq10.i-k-e.net/map/グラデル台地,"2026-03-12 21:13:28","2026-08-04 13:25:23"
256,20,閉ざされた水路,とざされたすいろ,"Closed Waterway",dungeon,https://dq10.i-k-e.net/map/閉ざされた水路,"2026-03-12 21:13:29","2026-08-04 13:25:23"
257,20,ベルヴァインの森西,ベルヴァインのもりにし,"Belvain Forest West",field,https://dq10.i-k-e.net/map/ベルヴァインの森西,"2026-03-12 21:13:32","2026-08-04 13:25:23"
258,20,ベルヴァインの森東,ベルヴァインのもりひがし,"Belvain Forest East",field,https://dq10.i-k-e.net/map/ベルヴァインの森東,"2026-03-12 21:13:34","2026-08-04 13:25:23"
259,20,ガウシア樹海,ガウシアじゅかい,"Gaussia Woodlands",dungeon,https://dq10.i-k-e.net/map/ガウシア樹海,"2026-03-12 21:13:35","2026-08-04 13:25:23"
260,20,ゼクレス城・宝物庫,ゼクレスじょう・ほうもつこ,"Zechres Castle - Treasury",field,https://draquex.com/map/makai-7.php,"2026-03-12 21:13:37","2026-08-04 13:25:23"
261,20,ゼクレス城・地下,ゼクレスじょう・ちか,"Zechres Castle - Underground",field,https://draquex.com/map/makai-8.php,"2026-03-12 21:13:39","2026-08-04 13:25:23"
262,20,バルディア山岳地帯,バルディアさんがくちたい,"Valdia Mountain Region",dungeon,https://dq10.i-k-e.net/map/バルディア山岳地帯,"2026-03-12 21:13:41","2026-08-04 13:25:23"
263,20,ブラニック採石場,ブラニックさいせきじょう,"Branick Quarry",field,https://dq10.i-k-e.net/map/ブラニック採石場,"2026-03-12 21:13:44","2026-08-04 13:25:23"
264,20,ターボル峡谷,ターボルきょうこく,"Tabor Gorge",field,https://dq10.i-k-e.net/map/ターボル峡谷,"2026-03-12 21:13:46","2026-08-04 13:25:23"
265,20,ザハディガル岩峰,ザハディガルがんぽう,"Zahadigal Pinnacle",dungeon,https://dq10.i-k-e.net/map/ザハディガル岩峰,"2026-03-12 21:13:48","2026-08-04 13:25:23"
266,20,ジャリムバハ砂漠,ジャリムバハさばく,"Jyarimbaha Desert",field,https://dq10.i-k-e.net/map/ジャリムバハ砂漠,"2026-03-12 21:13:50","2026-08-04 13:25:23"
267,20,封神の参道,ふうじんのさんどう,"The Sealed Approach",field,https://draquex.com/map/makai-19.php,"2026-03-12 21:13:52","2026-08-04 13:25:23"
268,20,ジャゴヌバ神殿,ジャゴヌバしんでん,"Temple of Jagonuba",field,https://draquex.com/map/makai-20.php,"2026-03-12 21:13:53","2026-08-04 13:25:23"
269,20,魔幻都市ゴーラ跡,まげんとしゴーラあと,"Ruins of Gora",field,https://dq10.i-k-e.net/map/魔幻都市ゴーラ跡,"2026-03-12 21:13:56","2026-08-04 13:25:23"
270,20,魔幻園マデッサンス,まげんえんマデッサンス,"Universagora Studios",dungeon,https://dq10.i-k-e.net/map/魔幻園マデッサンス,"2026-03-12 21:13:58","2026-08-04 13:25:23"
271,20,滅星の深淵,めっせいのしんえん,"Doomsday's Abyss",field,https://draquex.com/map/makai-23.php,"2026-03-12 21:14:03","2026-08-04 13:25:23"
272,16,試みの荒野,こころみのこうや,"Wilderness of Trials",field,https://dq10.i-k-e.net/map/試みの荒野,"2026-03-12 21:14:05","2026-08-04 13:25:23"
273,16,輝きの草原,かがやきのそうげん,"Shining Meadow",field,https://dq10.i-k-e.net/map/輝きの草原,"2026-03-12 21:14:07","2026-08-04 13:25:23"
274,16,ファボル鉱山,ファボルこうざん,"Fabol Mine",field,https://dq10.i-k-e.net/map/ファボル鉱山,"2026-03-12 21:14:09","2026-08-04 13:25:23"
275,16,豊穣の密林,ほうじょうのみつりん,"Forest of Fertility",dungeon,https://dq10.i-k-e.net/map/豊穣の密林,"2026-03-12 21:14:11","2026-08-04 13:25:23"
276,16,天涙の大水源,てんるいのだいすいげん,"Tears of Heaven",dungeon,https://dq10.i-k-e.net/map/天涙の大水源,"2026-03-12 21:14:13","2026-08-04 13:25:23"
277,16,儀礼場への洞くつ,ぎれいじょうへのどうくつ,"Cave to the Court",dungeon,https://dq10.i-k-e.net/map/儀礼場への洞くつ,"2026-03-12 21:14:15","2026-08-04 13:25:23"
278,16,命脈の神殿,めいみゃくのしんでん,"Threads of Life",dungeon,https://dq10.i-k-e.net/map/命脈の神殿,"2026-03-12 21:14:17","2026-08-04 13:25:23"
279,16,神代の遺構,かみよのいこう,"Ancient Remains",field,https://dq10.i-k-e.net/map/神代の遺構,"2026-03-12 21:14:21","2026-08-04 13:25:23"
280,16,三闘士の憤怒,さんとうしのふんぬ,"Triad's Rage",field,https://draquex.com/map/tensei-9.php,"2026-03-12 21:14:23","2026-08-04 13:25:23"
281,16,時の王者の悔恨,ときのおうじゃのかいこん,"Sovereign's Sorrow",field,https://draquex.com/map/tensei-10.php,"2026-03-12 21:14:25","2026-08-04 13:25:23"
282,16,歌姫の絶望,うたひめのぜつぼう,"Diva's Despair",field,https://draquex.com/map/tensei-11.php,"2026-03-12 21:14:27","2026-08-04 13:25:23"
283,16,フォーリオン造成地,フォーリオンぞうせいち,"Fourion Worksite",dungeon,https://dq10.i-k-e.net/map/フォーリオン造成地,"2026-03-12 21:14:29","2026-08-04 13:25:23"
284,16,勇者の曙光,ゆうしゃのしょこう,"Hero's Daybreak",dungeon,https://dq10.i-k-e.net/map/勇者の曙光,"2026-03-12 21:14:31","2026-08-04 13:25:23"
285,16,ゼドラ王の黄昏,ゼドラおうのたそがれ,"Zedra's Twilight",dungeon,https://dq10.i-k-e.net/map/ゼドラ王の黄昏,"2026-03-12 21:14:33","2026-08-04 13:25:23"
286,16,盟友の虚無,めいゆうのきょむ,"Ally's Void",dungeon,https://dq10.i-k-e.net/map/盟友の虚無,"2026-03-12 21:14:35","2026-08-04 13:25:23"
287,16,神具解放の審問宮１,しんぐかいほうのしんもんきゅういち,"Relic's Reliquary 1",dungeon,https://dq10.i-k-e.net/map/神具解放の審問宮１,"2026-03-12 21:14:37","2026-08-04 13:25:23"
288,16,神具解放の審問宮２,しんぐかいほうのしんもんきゅうに,"Relic's Reliquary 2",dungeon,https://dq10.i-k-e.net/map/神具解放の審問宮２,"2026-03-12 21:14:39","2026-08-04 13:25:23"
289,16,神具解放の審問宮３,しんぐかいほうのしんもんきゅうさん,"Relic's Reliquary 3",dungeon,https://dq10.i-k-e.net/map/神具解放の審問宮３,"2026-03-12 21:14:41","2026-08-04 13:25:23"
294,17,ハディン地下洞くつ,ハディンちかどうくつ,"Hadine Cavern",field,https://dq10.i-k-e.net/map/%E3%83%8F%E3%83%87%E3%82%A3%E3%83%B3%E5%9C%B0%E4%B8%8B%E6%B4%9E%E3%81%8F%E3%81%A4,"2026-03-12 21:14:51","2026-08-04 13:25:23"
300,17,ムニエカの深層,ムニエカのしんそう,"Munieka Depths",field,https://draquex.com/map/hate-11.php,"2026-03-12 21:15:04","2026-08-04 13:25:23"
301,17,キュロン丘陵,キュロンきゅうりょう,"Kyuron Hills",field,https://draquex.com/map/hate-12.php,"2026-03-12 21:15:06","2026-08-04 13:25:23"
302,17,キュロン湿原,キュロンしつげん,"Kyuron Marshlands",field,https://draquex.com/map/hate-13.php,"2026-03-12 21:15:08","2026-08-04 13:25:23"
303,17,雨の島,あめのしま,"Pluvi Isle",field,https://draquex.com/map/hate-14.php,"2026-03-12 21:15:10","2026-08-04 13:25:23"
305,17,創失のガナン帝国領,そうしつのガナンていこくりょう,"The Gittish Empire",field,https://draquex.com/map/hate-16.php,"2026-03-12 21:15:14","2026-08-04 13:25:23"
306,17,創失のガナン帝国城,そうしつのガナンていこくじょう,"Gittingham Palace",field,https://draquex.com/map/hate-17.php,"2026-03-12 21:15:16","2026-08-04 13:25:23"
307,6,ランガーオ村,ランガーオむら,"Langao Village",town,https://dq10.i-k-e.net/map/ランガーオ村,"2026-03-13 22:55:43","2026-08-04 13:25:23"
308,6,獅子門,ししもん,"Lion Gate",town,https://dq10.i-k-e.net/map/獅子門・難民キャンプ,"2026-03-13 22:55:58","2026-08-04 13:25:23"
309,6,グレン城下町,グレンじょうかまち,"Glen Castle Town",town,https://dq10.i-k-e.net/map/グレン城下町,"2026-03-13 22:56:05","2026-08-04 13:25:23"
310,6,グレン城,グレンじょう,"Glen Castle",town,https://dq10.i-k-e.net/map/グレン城,"2026-03-13 22:56:07","2026-08-04 13:25:23"
311,6,ガートラント城下町,ガートラントじょうかまち,"Gartlant Castle Town",town,https://dq10.i-k-e.net/map/ガートラント城下町,"2026-03-13 22:56:50","2026-08-04 13:25:23"
312,6,ガートラント城,ガートラントじょう,"Gartlant Castle",town,https://dq10.i-k-e.net/map/ガートラント城,"2026-03-13 22:56:52","2026-08-04 13:25:23"
313,5,ツスクルの村,ツスクルのむら,"Tsuskuru Village",town,https://dq10.i-k-e.net/map/ツスクルの村,"2026-03-13 22:57:45","2026-08-04 13:25:23"
314,5,風の町アズラン,かぜのまちアズラン,"Wind Town Azlan",town,https://dq10.i-k-e.net/map/風の町アズラン,"2026-03-13 22:58:02","2026-08-04 13:25:23"
315,5,王都カミハルムイ,おうとカミハルムイ,"Kamiharmui City",town,https://dq10.i-k-e.net/map/王都カミハルムイ,"2026-03-13 22:58:38","2026-08-04 13:25:23"
316,5,カミハルムイ城,カミハルムイじょう,"Kamiharmui Castle",town,https://dq10.i-k-e.net/map/カミハルムイ城,"2026-03-13 22:58:40","2026-08-04 13:25:23"
317,9,アグラニの町,アグラニのまち,Agrani,town,https://dq10.i-k-e.net/map/アグラニの町,"2026-03-13 22:59:17","2026-08-04 13:25:23"
318,9,岳都ガタラ,がくとガタラ,"Mount Gatara",town,https://dq10.i-k-e.net/map/岳都ガタラ,"2026-03-13 22:59:50","2026-08-04 13:25:23"
319,9,ドルワーム王国,ドルワームおうこく,"Dolworm Kingdom",town,https://dq10.i-k-e.net/map/ドルワーム王国,"2026-03-13 23:00:13","2026-08-04 13:25:23"
320,9,ドルワーム水晶宮,ドルワームすいしょうきゅう,"Crystal Palace",town,https://dq10.i-k-e.net/map/ドルワーム水晶宮,"2026-03-13 23:00:17","2026-08-04 13:25:23"
321,11,プクレットの村,プクレットのむら,"Pukulet Village",town,https://dq10.i-k-e.net/map/プクレットの村,"2026-03-13 23:00:44","2026-08-04 13:25:23"
322,6,雪原の廃墟,せつげんのはいきょ,"Snowfield Ruins",hole,https://dq10.i-k-e.net/map/雪原の廃墟,"2026-03-13 23:17:21","2026-08-04 13:25:23"
323,6,妖剣士の塚,ようけんしのつか,"Swordsman's Burial",hole,https://dq10.i-k-e.net/map/妖剣士の塚,"2026-03-13 23:55:42","2026-08-04 13:25:23"
325,6,カミルゴの盾島,カミルゴのたてじま,"Gamilgo's Shield",town,https://dq10.i-k-e.net/map/カミルゴの盾島,"2026-03-13 23:55:45","2026-08-04 13:25:23"
326,6,忘れられた書庫,わすれられたしょこ,"Forgotten Library",hole,https://dq10.i-k-e.net/map/忘れられた書庫,"2026-03-13 23:55:48","2026-08-04 13:25:23"
327,6,荒野の枯れ井戸,こうやのかれいど,"Withered Well",hole,https://dq10.i-k-e.net/map/荒野の枯れ井戸,"2026-03-13 23:56:03","2026-08-04 13:25:23"
328,5,ツスクルの村_井戸の中,ツスクルのむら_いどのなか,"Tsuskuru Village - Inside Well",hole,https://dq10.i-k-e.net/map/ツスクルの村_井戸の中,"2026-03-13 23:56:27","2026-08-04 13:25:23"
329,5,風の町アズラン_領主の屋敷,かぜのまちアズラン_りょうしゅのやしき,"Wind Town Azlan - Lord's Mansion",town,https://dq10.i-k-e.net/map/風の町アズラン_領主の屋敷,"2026-03-13 23:56:34","2026-08-04 13:25:23"
330,5,王都カミハルムイ南,おうとカミハルムイみなみ,"Kamiharmui City South",town,https://dq10.i-k-e.net/map/王都カミハルムイ南,"2026-03-14 00:15:32","2026-08-04 13:25:23"
331,11,オルフェアの町,オルフェアのまち,Orphea,town,https://dq10.i-k-e.net/map/オルフェアの町,"2026-03-14 00:39:42","2026-08-04 13:25:23"
332,11,オルファの丘,オルファのおか,"Orpha Hill",town,https://dq10.i-k-e.net/map/オルファの丘,"2026-03-14 00:40:05","2026-08-04 13:25:23"
333,20,光の郷フィネトカ,ひかりのさとフィネトカ,Finetka,town,https://dq10.i-k-e.net/map/光の郷フィネトカ,"2026-03-14 00:40:20","2026-08-04 13:25:23"
334,11,メギストリスの都,メギストリスのみやこ,"Megistris City",town,https://dq10.i-k-e.net/map/メギストリスの都,"2026-03-14 00:40:27","2026-08-04 13:25:23"
335,11,メギストリス城,メギストリスじょう,"Megistris Castle",town,https://dq10.i-k-e.net/map/メギストリス城,"2026-03-14 00:40:30","2026-08-04 13:25:23"
336,11,キラキラ大風車塔,キラキラだいふうしゃとう,"Wondrous Windmill Tower",dungeon,https://dq10.i-k-e.net/map/キラキラ大風車塔,"2026-03-14 00:40:53","2026-08-04 13:25:23"
338,3,レーンの村,レーンのむら,"Rane Village",town,https://dq10.i-k-e.net/map/レーンの村,"2026-03-14 00:41:36","2026-08-04 13:25:23"
339,3,ジュレー島下層_大空洞,ジュレーとうかそう_だいくうどう,"Lower Jule Island - Caverns",field,https://dq10.i-k-e.net/map/ジュレー島下層_大空洞,"2026-03-14 00:41:48","2026-08-04 13:25:23"
340,3,ジュレットの町,ジュレットのまち,Julet,town,https://dq10.i-k-e.net/map/ジュレットの町,"2026-03-14 00:41:56","2026-08-04 13:25:23"
341,3,ジュレー島下層_遺跡,ジュレーとうかそう_いせき,"Lower Jule Island - Ruins",dungeon,https://dq10.i-k-e.net/map/ジュレー島下層_遺跡,"2026-03-14 00:41:58","2026-08-04 13:25:23"
342,3,ヴェリナード城下町,ヴェリナードじょうかまち,"Verinard Castle Town",town,https://dq10.i-k-e.net/map/ヴェリナード城下町,"2026-03-14 00:42:32","2026-08-04 13:25:23"
343,3,ヴェリナード城駅,ヴェリナードじょうえき,"Verinard Castle Station",town,https://dq10.i-k-e.net/map/ヴェリナード城駅,"2026-03-14 00:42:35","2026-08-04 13:25:23"
344,3,ヴェリナード城,ヴェリナードじょう,"Verinard Castle",town,https://dq10.i-k-e.net/map/ヴェリナード城,"2026-03-14 00:42:35","2026-08-04 13:25:23"
346,12,ココラタの浜辺,ココラタのはまべ,"Cocolata Beach",town,https://dq10.i-k-e.net/map/ココラタの浜辺,"2026-03-14 00:43:26","2026-08-04 13:25:23"
347,12,三門の関所,さんもんのせきしょ,"Three Way Gate",town,https://dq10.i-k-e.net/map/三門の関所,"2026-03-14 00:43:26","2026-08-04 13:25:23"
348,12,グランドタイタス号,グランドタイタスごう,"Grand Titus",town,https://dq10.i-k-e.net/map/グランドタイタス号,"2026-03-14 00:43:31","2026-08-04 13:25:23"
355,12,メルサンディ村,メルサンディむら,"Melsandy Village",town,https://dq10.i-k-e.net/map/メルサンディ村,"2026-03-14 00:43:51","2026-08-04 13:25:23"
362,12,セレドの町,セレドのまち,"Town of Celed",town,https://dq10.i-k-e.net/map/セレドの町,"2026-03-14 00:44:23","2026-08-04 13:25:23"
364,12,ダーマ神殿,ダーマしんでん,"Alltrades Abbey",town,https://dq10.i-k-e.net/map/ダーマ神殿,"2026-03-14 01:04:45","2026-08-04 13:25:23"
365,12,高台の教会,たかだいのきょうかい,"High Church",town,https://dq10.i-k-e.net/map/高台の教会,"2026-03-14 01:04:45","2026-08-04 13:25:23"
366,12,エテーネの村,エテーネのむら,"Ethene Village",town,https://dq10.i-k-e.net/map/エテーネの村,"2026-03-14 01:04:59","2026-08-04 13:25:23"
379,12,アラハギーロ王国,アラハギーロおうこく,"Kingdom of Al-Ahagiro",town,https://dq10.i-k-e.net/map/アラハギーロ王国,"2026-03-14 01:05:55","2026-08-04 13:25:23"
381,12,モンスター格闘場,モンスターかくとうじょう,"Monster Arena",town,https://dq10.i-k-e.net/map/モンスター格闘場,"2026-03-14 01:05:55","2026-08-04 13:25:23"
383,12,アラハギーロ王国_2階,アラハギーロおうこく_にかい,"Kingdom of Al-Ahagiro - 2F",town,https://dq10.i-k-e.net/map/アラハギーロ王国_2階,"2026-03-14 01:06:18","2026-08-04 13:25:23"
391,12,グランゼドーラ王国,グランゼドーラおうこく,"Gran Zedora Kingdom",town,https://dq10.i-k-e.net/map/グランゼドーラ王国,"2026-03-14 01:07:07","2026-08-04 13:25:23"
